city,district,street,place,location,remark,source,link,is_today,title,text,province
枣庄,薛城区,,临城街道朝阳小区,"117.261154,34.79657",,齐鲁晚报,https://mp.weixin.qq.com/s/gX82KJTHdwAbVgK6hADT9A,0,,,山东省
枣庄,薛城区,,巨山街道阳光小区,"117.304821,34.793765",,齐鲁晚报,https://mp.weixin.qq.com/s/gX82KJTHdwAbVgK6hADT9A,0,,,山东省
枣庄,薛城区,,兴仁街道左岸春天小区,"117.280181,34.799857",,齐鲁晚报,https://mp.weixin.qq.com/s/2fBwYRiwCr5qZnU_eKXPew,0,,,山东省
枣庄,山亭区,,山城办事处中水峪村,"117.432439,35.131249",,齐鲁晚报,https://mp.weixin.qq.com/s/gX82KJTHdwAbVgK6hADT9A,0,,,山东省
枣庄,山亭区,,府前路太清湖小区,"117.467044,35.105212",,山东省卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2518567.html,0,,,山东省
枣庄,山亭区,,青屏路千水星家具店,"117.451389,35.10889",,齐鲁晚报,https://mp.weixin.qq.com/s/gX82KJTHdwAbVgK6hADT9A,0,,,山东省
枣庄,台儿庄区,,涧头集谢庄村,"117.535708,34.513126",,齐鲁晚报,https://mp.weixin.qq.com/s/2fBwYRiwCr5qZnU_eKXPew,0,,,山东省
淄博,张店区,,马尚镇龙凤苑小区,"118.01265,36.833881",,齐鲁晚报,https://mp.weixin.qq.com/s/fTiCuXTR8iCNPE0zX3gOrw,0,,,山东省
淄博,张店区,,湖田街道保安小区,"118.06391,36.78764",,山东省卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200212_2519834.html,0,,,山东省
淄博,桓台县,,新城镇邢家村,"117.934717,36.97899",,齐鲁晚报,https://mp.weixin.qq.com/s/fTiCuXTR8iCNPE0zX3gOrw,0,,,山东省
淄博,周村区,,青年路办事处区交通局宿舍,"117.85132,36.806597",,齐鲁晚报,https://mp.weixin.qq.com/s/fTiCuXTR8iCNPE0zX3gOrw,0,,,山东省
淄博,博山区,,城东街道恒泰怡景,"117.872077,36.497549",,齐鲁晚报,https://mp.weixin.qq.com/s/fTiCuXTR8iCNPE0zX3gOrw,0,,,山东省
淄博,博山区,,域城镇颜山国际,"117.832962,36.49795",,齐鲁晚报,https://mp.weixin.qq.com/s/lxZSKHYSIWMP5HeKQi3VIg,0,,,山东省
淄博,淄川区,,昆仑镇电瓷厂宿舍,"118.106696,36.962117",,齐鲁晚报,https://mp.weixin.qq.com/s/fTiCuXTR8iCNPE0zX3gOrw,0,,,山东省
淄博,淄川区,,西河镇南黄崖村村口,"117.986569,36.522224",,齐鲁晚报,https://mp.weixin.qq.com/s/fTiCuXTR8iCNPE0zX3gOrw,1,,,山东省
淄博,淄川区,,龙泉镇龙四村,"117.981675,36.584149",,齐鲁晚报,https://mp.weixin.qq.com/s/fTiCuXTR8iCNPE0zX3gOrw,0,,,山东省
日照,岚山区,,巨峰镇,"119.262123,35.285675",,齐鲁晚报,https://mp.weixin.qq.com/s/CCv9mOu-azDpGCngDnutWw,0,,,山东省
日照,东港区,,秦楼街道,"119.524256,35.461873",,齐鲁晚报,https://mp.weixin.qq.com/s/CCv9mOu-azDpGCngDnutWw,0,,,山东省
日照,东港区,,卧龙山街道山海天旅游度假区,"119.572845,35.458708",,齐鲁晚报,https://mp.weixin.qq.com/s/CCv9mOu-azDpGCngDnutWw,0,,,山东省
日照,山海天旅游度假区,,卧龙山街道,"119.572845,35.458708",,齐鲁晚报,https://mp.weixin.qq.com/s/CCv9mOu-azDpGCngDnutWw,0,,,山东省
济宁,兖州区,,奎星苑小区,"116.835521,35.547776",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,兖州区,,颜店镇李宫一村,"116.624334,35.598352",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,高新区,,海亮公馆,"116.650633,35.424207",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,高新区,,洸河街道市检察院宿舍,"116.612245,35.422065",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,金乡县,,化雨镇吴海村,"116.404594,34.966324",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,汶上县,,信合小区,"116.49257,35.717826",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,汶上县,,义桥镇孙汪村,"116.575104,35.676373",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200213_2520602.html,1,,,山东省
济宁,任城区,,如意嘉园,"116.631529,35.417556",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,任城区,,建设新村,"116.602129,35.404885",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,任城区,,太白国际,"116.574284,35.402753",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,嘉祥县,,仲山镇仲山西村,"116.258701,35.336654",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,曲阜市,,书院街道旧县三街,"117.033744,35.600971",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,曲阜市,,鲁城街道卫生局家属院,"116.989525,35.576762",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,曲阜市,,华沁苑1期,"116.95059,35.583834",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2518567.html,0,,,山东省
济宁,曲阜市,,小雪街道武家村,"117.00224,35.500685",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
济宁,曲阜市,,鲁城街道南关体育局家属院,"117.004214,35.58518",,齐鲁晚报,https://mp.weixin.qq.com/s/W9Iqq_rF4D9qHfI91nC0MQ,0,,,山东省
潍坊,奎文区,,玉清街江山帝景小区,"119.137904,36.736285",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2518567.html,0,,,山东省
潍坊,昌乐县,,宝都街道西湖社区,"118.830273,36.693132",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200209_2517629.html,0,,,山东省
潍坊,昌乐县,,电业公寓小区,"118.827979,36.697591",,齐鲁晚报,https://mp.weixin.qq.com/s/6g55XNp_uMoIzOmPzPt4FA,0,,,山东省
潍坊,昌乐县,,乐港公寓,"118.836153,36.708393",,齐鲁晚报,https://mp.weixin.qq.com/s/6g55XNp_uMoIzOmPzPt4FA,0,,,山东省
潍坊,昌乐县,,东皋营村,"118.980996,36.352256",,齐鲁晚报,https://mp.weixin.qq.com/s/6g55XNp_uMoIzOmPzPt4FA,0,,,山东省
潍坊,昌乐县,,张家楼村,"118.786083,36.322623",,齐鲁晚报,https://mp.weixin.qq.com/s/6g55XNp_uMoIzOmPzPt4FA,0,,,山东省
潍坊,高新区,,新城街道富华社区,"119.164356,36.719681",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200209_2517629.html,0,,,山东省
潍坊,高新区,,铭海花园,"119.164352,36.720344",,齐鲁晚报,https://mp.weixin.qq.com/s/6g55XNp_uMoIzOmPzPt4FA,0,,,山东省
潍坊,坊子区,,花坞村,"119.350404,36.591901",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200210_2517830.html,0,,,山东省
菏泽,牡丹区,,曹州路南华小区,"115.448827,35.244848",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2518567.html,0,,,山东省
